Stories,FinSqft,Bedrms,Baths,LotSize,SaleDate,month,SalePrice,Ald,Age,FullBase,Attic,FIREPLACE,AIR_CONDITIONING,Garage,X,Y
1,1116,3,1.5,6450,2012,7,128000,13,48,1,0,0,0,1,2550323.994,355218.1324
1,1116,3,1.5,6450,2012,4,149900,13,47,1,0,0,1,1,2549876.81,355210.6805
1,1106,4,1.5,9450,2012,1,179000,13,39,1,0,0,1,1,2553362.517,352085.0607
1,1104,3,1.5,6943,2012,3,109000,13,49,1,0,0,0,1,2551097.121,355028.0797
1,1092,3,1.5,8400,2012,9,115000,13,76,1,0,1,1,1,2551612.514,355066.2603
1,1092,3,1.5,6000,2012,4,109300,13,60,1,0,0,1,1,2556672.705,356007.8006
1,1090,3,1.5,6450,2012,8,156000,13,49,1,0,0,1,1,2550952.743,355935.5224
1,1087,3,1,6840,2012,8,110000,13,43,1,0,0,0,1,2550051.743,350331.5224
1,1074,3,2,8175,2012,11,133000,13,54,1,0,0,1,1,2546956.536,349329.9052
1,1067,3,1.5,5588,2012,10,125000,13,59,1,0,0,1,1,2560802.509,359636.3344
1,1048,3,1,6840,2012,8,149900,13,54,1,0,0,1,1,2557338.981,357618.8362
1,1041,3,1.5,9374,2012,11,119000,13,53,1,0,0,1,1,2547548.155,349408.0453
1,1021,3,1,12350,2012,6,140000,13,52,1,0,0,0,1,2545028.942,350270.2916
1,1016,3,2,7260,2012,10,104000,13,54,1,0,0,1,1,2551130.715,358263.8058
1,1011,3,2,9337,2012,9,144500,13,49,1,0,0,1,1,2552214.857,346558.0564
1,999,3,1.5,7380,2012,9,139900,13,49,1,0,0,1,1,2556031.945,352984.4105
1,998,3,1,7080,2012,8,126500,13,54,1,0,0,1,1,2553132.953,358886.3651
1,997,3,1.5,6000,2012,8,145000,13,48,1,0,0,1,1,2553777.545,347045.9531
1,994,3,2,6240,2012,8,130000,13,52,1,0,0,1,1,2558858.774,346402.176
1,982,3,1,7124,2012,10,126500,13,57,1,0,0,1,1,2561738.765,358658.8048
1,978,3,1,7770,2012,8,114500,13,54,1,0,0,1,1,2550895.382,358619.6817
1,978,3,1,8280,2012,1,137000,13,53,1,0,0,1,1,2546856.503,349116.5925
1,967,3,1,5202,2012,5,106700,13,61,1,0,0,1,1,2553076.073,363921.6261
1,936,3,1,5350,2012,8,97000,13,58,1,0,0,1,1,2549803.802,362798.745
1,936,3,1,6600,2012,7,105000,13,53,1,0,0,1,1,2553624.249,354406.7124
1,909,3,1,6000,2012,6,112900,13,52,1,0,0,1,1,2551742.744,343842.1975
1,907,3,1,6500,2012,8,141000,13,51,1,0,0,1,1,2552066.792,342725.9175
1,902,3,1,6100,2012,6,96000,13,51,1,0,0,1,1,2551741.08,342821.4302
1,891,3,1,6000,2012,3,115000,13,52,1,0,0,0,1,2551882.766,344450.32
1,891,3,1.5,6400,2012,2,105000,13,52,1,0,0,1,1,2552370.796,345117.1917
1,827,2,1,5360,2012,9,106000,13,56,1,0,0,1,1,2561759.044,357845.2258
1,784,2,1,7290,2012,10,97500,13,58,1,0,0,1,1,2557984.252,357667.5503
1,720,2,1,7600,2012,9,66500,13,61,1,0,0,1,1,2557834.871,358599.4944
1,707,2,1,4600,2012,9,50000,13,61,0,0,0,0,1,2555968.994,364245.6866
1,698,2,1,4920,2012,4,35000,13,68,1,0,0,0,1,2552645.806,362059.8306
1,672,2,1,4860,2012,4,42200,13,65,0,0,0,1,1,2551466.816,364741.4387
2,1611,4,1,3850,2012,12,90000,13,137,1,0,0,0,0,2559642.064,359848.2611
1.5,1602,3,2,7680,2012,4,129500,13,122,1,0,0,1,0,2554142.353,351007.592
1.5,1600,5,2,4560,2012,6,156500,13,80,1,0,0,1,1,2559195.435,361660.2759
1,1515,3,2,4760,2012,5,145000,13,80,1,1,1,1,1,2553437.343,362531.8918
1,1470,3,2,8990,2012,12,128000,13,87,1,1,0,1,1,2550791.563,347268.5435
1.5,1458,2,1,7560,2012,4,120000,13,88,1,0,0,0,1,2560058.396,358575.9135
1,1424,3,2,8100,2012,11,157000,13,97,1,1,0,1,1,2560007.882,360960.6133
1,1410,4,1,3600,2012,5,83300,13,94,1,1,0,1,1,2553337.115,367905.1974
1.5,1366,4,1,4720,2012,6,111500,13,87,1,0,0,1,1,2553358.142,365562.0627
1,1199,2,1,3000,2012,7,34900,13,112,1,1,0,1,1,2552913.75,367842.565
1.5,1141,2,1.5,930,2012,4,17000,13,112,1,0,0,0,0,2552995.438,367782.5676
1,1056,3,1,7560,2012,3,95000,13,83,1,1,0,0,1,2560694.011,358973.6375
1,1007,2,1,10212,2012,4,119000,13,112,1,0,0,1,1,2562275.76,358593.724
2,2538,6,3,6837,2012,3,127500,13,36,1,0,0,0,1,2549440.734,364180.6499
2,2390,6,3,7150,2012,12,190000,13,40,1,0,0,1,1,2549421.955,354243.0394
1,1306,3,1.5,4928,2012,12,151000,14,70,1,0,0,1,1,2559813.816,367636.971
1,1731,5,2.5,8460,2012,9,132900,14,65,1,1,0,0,1,2563164.001,366414.622
1.5,1717,3,3,4800,2012,5,269900,14,64,1,0,1,1,1,2561319.758,366901.2427
1,1468,3,2,4800,2012,7,149000,14,65,0,1,1,1,1,2564488.374,362927.8024
1.5,1401,4,1,4000,2012,2,142000,14,64,1,0,0,1,1,2563438.979,368936.0546
1,1392,4,2,6020,2012,8,139900,14,62,1,1,0,1,1,2564611.882,362258.2299
1,1361,4,1,5760,2012,6,122000,14,62,0,1,0,0,1,2562553.75,365048.61
1,1296,3,1,5166,2012,10,107500,14,59,1,1,0,1,1,2563291.505,361747.5309
1,1273,3,2,7560,2012,5,148000,14,58,1,1,0,1,1,2562673.507,361200.7572
1,1204,2,1,5400,2012,12,141000,14,66,1,1,0,1,1,2562694,364531.375
1,1187,3,1,4636,2012,12,106000,14,62,1,1,0,1,1,2555241.828,365079.8864
1,1174,4,2,6072,2012,12,147000,14,68,1,1,0,1,1,2562003.724,363238.4367
1,1168,4,1,4680,2012,11,177275,14,59,1,1,0,1,1,2567151.747,367234.6801
1,1168,3,1,5106,2012,2,115500,14,55,1,1,0,1,1,2563385.49,360422.0027
1,1167,3,1.5,6400,2012,6,160500,14,63,1,1,0,1,1,2564674.106,361455.0899
1,1153,3,2,6674,2012,9,139900,14,64,1,1,0,1,1,2563177.287,364716.4935
1,1150,2,1,5240,2012,6,155000,14,71,1,1,0,1,1,2559911.992,364956.8576
1,1150,4,1.5,3720,2012,8,98475,14,61,1,1,0,0,1,2562341.875,362861.765
1,1132,3,1,4500,2012,3,120000,14,65,1,1,0,1,1,2560113.096,367007.7305
1,1131,2,1,4880,2012,1,75000,14,69,1,1,0,1,1,2556671.75,365920.005
1,1128,3,1,5520,2012,5,112000,14,59,1,1,0,1,1,2562496.975,361866.0625
1,1123,3,1,4800,2012,12,92500,14,59,1,1,0,1,1,2565744.5,365115.785
1,1098,3,1,5332,2012,6,128500,14,61,1,1,0,1,1,2565019.383,362274.6149
1,1054,3,1,5060,2012,3,114500,14,64,1,1,0,1,1,2559594.21,366787.8531
1,1048,3,1,5060,2012,6,134900,14,64,1,1,0,1,1,2559591.19,366963.8225
1,1026,3,2,4800,2012,9,140000,14,65,1,1,0,1,1,2564568.373,362929.8122
1,1022,3,1,7564,2012,10,121000,14,63,1,1,0,1,1,2564729.739,361458.1118
1,1021,3,1,6000,2012,4,119900,14,65,1,1,0,1,1,2564674.691,362833.1408
1,998,4,1,4838,2012,4,117400,14,63,1,1,0,0,1,2560889.495,366019.6649
1,795,2,1,4500,2012,8,106000,14,60,1,0,0,1,1,2560119.556,366783.2668
3.5,3504,4,3.5,2250,2012,7,450000,14,7,0,0,1,1,0,2564088.275,371651.1181
2.5,1941,3,2.5,3270,2012,4,315000,14,53,1,0,2,1,0,2568121.752,368243.092
2,1574,2,1.5,2650,2012,3,282000,14,31,1,0,0,1,0,2566024.954,369577.7737
2,1528,3,1.5,7650,2012,9,175000,14,72,1,0,0,1,1,2561401.214,360713.8528
2,1512,3,1.5,9540,2012,8,154000,14,62,1,0,0,1,1,2559787.452,362597.5684
2,1441,3,1.5,3600,2012,11,169900,14,99,1,0,1,0,1,2567681.014,367795.3261
2,1391,3,1.5,6280,2012,8,169900,14,64,1,0,0,1,1,2560577.628,362212.6663
2,1378,3,1.5,4838,2012,11,164900,14,65,1,0,0,1,1,2561024.066,366143.1424
2,1248,3,1.5,5828,2012,4,142500,14,72,1,0,0,1,1,2562329.561,364269.9929
2,1196,2,1,3690,2012,3,132500,14,71,1,0,0,1,1,2563002.25,363207.545
2,979,2,1.5,4800,2012,8,132500,14,64,1,0,0,1,1,2564845.194,365058.4382
1.5,1190,3,1,3630,2012,7,161000,14,117,1,0,0,1,1,2560913.095,370047.9857
1,1040,3,1,3750,2012,6,114000,14,122,1,0,0,0,0,2562520,371238.09
1,747,2,1,3600,2012,8,100000,14,83,1,0,0,1,1,2565490.749,367115.5574
1,711,2,2,5670,2012,11,112000,14,112,1,0,0,0,0,2560375.986,370561.9227
1,592,1,1,3300,2012,7,45000,14,122,1,0,0,0,0,2562977.25,370568.955
2,2745,5,3,3150,2012,5,190000,14,97,1,1,0,0,1,2559699.613,369780.0696
1.5,2510,4,2,4392,2012,11,135000,14,83,1,0,0,0,1,2554733.966,365067.0942
1.5,2340,4,2,4720,2012,11,10000,14,83,1,0,0,1,1,2561018.821,366511.5322
1.5,2295,4,2,4880,2012,9,85100,14,85,1,0,0,0,1,2554581.93,366310.2079
2,2218,5,2,3600,2012,7,184500,14,89,1,1,0,0,1,2568232.693,367021.6748
1.5,2100,4,2,5180,2012,6,55000,14,86,1,0,0,0,1,2553704,365977.89
1.5,1982,5,2,4880,2012,3,129000,14,87,1,0,0,1,1,2555047.682,366192.4555
1.5,1980,5,2,4880,2012,5,70100,14,84,1,0,0,0,1,2554732.142,365284.268
1.5,1951,4,2,5490,2012,1,80000,14,89,1,0,0,0,1,2555357.132,367981.2277
1.5,1900,4,2,4880,2012,5,129000,14,85,1,0,0,0,1,2555889.992,365398.7273
1.5,1817,4,2,4200,2012,5,205000,14,87,1,0,0,1,1,2567666.895,367641.8819
1.5,1777,4,2,3440,2012,10,166000,14,86,1,0,0,1,1,2561042.563,367156.4252
1.5,1456,3,2,3780,2012,4,108000,14,62,1,0,0,0,1,2559663.439,369942.7289
2.5,4634,4,2.5,7750,2012,11,301000,14,112,1,0,2,0,1,2561401.642,371123.1249
2,3403,6,4,4515,2012,8,250000,14,104,1,1,0,1,1,2562760.807,369238.7589
2,2660,5,3,6050,2012,3,190000,14,127,1,0,0,1,1,2561391.625,373248.11
2,2648,4,2,3360,2012,8,47500,14,119,1,1,0,0,1,2556002.9,368496.8389
2,2538,6,2,4020,2012,12,150000,14,103,1,0,0,0,1,2563100.909,369342.185
2,2372,6,2,4290,2012,10,194000,14,119,1,0,0,0,1,2560874.879,372817.1876
2,2106,4,2,6600,2012,9,157000,14,132,1,0,0,0,0,2561394.854,373397.9155
2,2034,6,2,3660,2012,2,37000,14,94,1,1,0,0,0,2554702.885,368850.5378
2,1968,5,2,3920,2012,7,112000,14,99,1,1,0,0,1,2553885.516,368055.9594
2,1952,3,2,5616,2012,8,180000,14,122,1,0,0,1,0,2566531.723,368611.9675
1.5,1849,4,2,4250,2012,8,166000,14,116,1,0,0,0,0,2568249.21,366761.83
1.5,1786,3,3,3870,2012,11,146000,14,101,1,0,0,0,1,2565496.75,367232.545
2,1716,4,2,4880,2012,9,144000,14,90,1,0,0,0,1,2559593.492,364989.1523
1.5,1706,3,2,3300,2012,4,91800,14,122,1,0,1,0,0,2562555.827,370584.0566
1.5,1660,4,2,3630,2012,9,93000,14,116,1,0,0,0,1,2561023.595,370094.7471
1,1973,5,2,4200,2012,2,45000,14,100,1,1,0,0,1,2557865.071,370411.3426
1,1951,6,2,3660,2012,6,30100,14,117,1,1,0,0,1,2556511.096,367915.8221
1.5,1840,4,2,4350,2012,7,133500,14,112,1,0,0,0,1,2562999.128,370581.0517
1.5,1892,4,2,4905,2012,5,360000,14,97,1,0,1,1,1,2568227.753,368172.8623
1.5,1782,5,2,3270,2012,12,396500,14,91,1,0,1,1,1,2567746.386,368492.2676
1,1772,5,1.5,3600,2012,4,220000,14,88,1,1,0,0,1,2568547.27,367174.425
1,1726,3,2,3134,2012,6,200000,14,86,1,1,0,1,1,2565547.884,369185.3
1,1711,5,2,3600,2012,11,192000,14,86,1,1,0,1,1,2566660.875,367448.03
1.5,1699,3,2,6804,2012,10,240000,14,84,1,0,0,1,1,2564997.454,369449.3127
1,1677,3,2.5,4440,2012,1,182400,14,83,1,1,0,0,1,2560566.541,370668.3262
1,1621,4,1,5600,2012,6,97500,14,87,1,1,0,0,1,2557858.122,371014.7974
1,1617,3,2,4680,2012,11,235000,14,89,1,1,0,1,1,2567776.212,364951.2803
1.5,1582,3,2,7200,2012,7,251500,14,95,1,0,1,1,1,2568224.888,365028.1675
1,1573,3,2,5400,2012,7,249900,14,87,1,1,0,1,1,2568542.008,365847.7592
1,1532,3,2,3600,2012,1,168400,14,88,1,1,0,1,1,2568413.376,367203.2533
1,1474,3,2,3510,2012,4,202000,14,87,1,1,0,1,1,2566736.758,368469.0551
1,1462,4,1,5850,2012,2,174000,14,90,1,1,0,0,1,2566973.751,367059.3375
1,1461,3,1.5,4880,2012,9,129500,14,83,1,1,0,1,1,2556343.348,366309.1167
1,1425,4,2,3750,2012,6,169900,14,86,1,1,0,1,1,2563805.885,367012.4927
1,1386,4,2,3600,2012,6,148000,14,93,1,1,0,1,1,2560557.23,369541.0366
1,1381,3,1,4800,2012,10,200000,14,88,1,1,0,1,1,2567599.071,365564.0222
1,1380,4,2,3570,2012,7,215000,14,90,1,1,0,1,1,2567597.04,365015.89
1,1340,3,1,4800,2012,8,149500,14,83,1,1,0,1,1,2560569.71,370345.0238
1,1324,3,1.5,3540,2012,8,165000,14,86,1,1,0,1,1,2566149.125,366774.9537
1,1312,5,1.5,5600,2012,10,75000,14,84,1,1,0,0,1,2553553.868,364884.0217
1,1294,3,2,4800,2012,5,215000,14,101,1,1,1,1,1,2568321.968,367588.2506
1,1223,4,2,3600,2012,5,168000,14,87,1,1,0,1,1,2567914.07,365821.615
1,1198,3,1,4880,2012,5,80000,14,83,1,1,0,1,1,2556356.79,365252.3861
1,1194,3,1,5760,2012,8,160000,14,83,1,1,0,1,1,2564997.582,369399.6541
1,1178,3,1,4680,2012,5,154000,14,89,1,1,0,1,1,2567776.212,364951.2803
1,1174,3,1.5,3904,2012,9,106000,14,81,1,1,0,1,1,2556654.417,367595.0565
1,1165,3,1,3600,2012,4,160900,14,86,1,1,0,1,1,2561812.187,367000.6673
1,1164,3,1.5,4758,2012,6,79900,14,83,1,0,0,0,1,2555062.235,364649.7346
1,1074,3,1,4800,2012,10,153500,14,88,1,1,0,0,0,2564985.135,369677.9796
1,1074,3,1,3480,2012,12,135000,14,85,1,1,0,1,1,2564176.125,367201.0325
1,1060,3,1,3660,2012,5,80000,14,90,1,1,0,1,1,2555537.685,368068.8851
1,1001,3,1,4880,2012,11,129900,14,88,1,1,0,1,1,2555887.492,365592.9473
1,848,3,1,3660,2012,6,87500,14,93,1,1,0,1,1,2554884.115,368885.6672
1,1716,3,2,6000,2012,12,305000,14,58,1,0,1,1,1,2565300.738,370213.2712
1,1505,3,1,10130,2012,7,201500,14,56,1,0,0,1,1,2561021.525,363558.6087
1,1353,3,1.5,7000,2012,5,142000,14,58,1,0,0,1,1,2562543.105,361468.735
1,984,3,1,3600,2012,6,155000,14,51,1,0,0,0,1,2568230.087,366331.6802
1,961,3,1.5,4560,2012,3,139900,14,60,1,0,0,1,1,2562147.627,363728.2352
1,936,3,1,8040,2012,9,116500,14,57,1,0,0,1,1,2563069.546,360402.5905
1,923,3,1,4836,2012,7,116000,14,62,1,0,0,1,1,2562192.875,363394.895
1,885,3,1,5750,2012,6,98500,14,60,0,0,0,0,1,2559520.179,365805.4574
1,884,2,1,4720,2012,5,140100,14,61,1,0,0,0,1,2565590.875,366543.61
1,878,2,1,5880,2012,5,111000,14,57,1,0,0,1,1,2560731.812,364952.5059
1,874,2,1,6634,2012,5,134900,14,56,1,0,0,1,1,2561262.796,363409.8184
1,867,2,1,4800,2012,5,94400,14,61,0,0,0,0,1,2565265.76,364946.7602
1,840,2,1,5760,2012,10,86000,14,57,1,0,0,1,1,2560733.877,364854.0026
1,826,2,1,4838,2012,7,119900,14,65,1,0,0,1,1,2561022.801,366225.407
1,826,2,1,4800,2012,12,92500,14,65,1,0,0,1,1,2562776.25,365877.47
1,792,2,1,4148,2012,10,92000,14,70,1,0,0,1,1,2562841.436,364742.9607
1,784,2,1,4000,2012,6,105000,14,65,1,0,0,1,1,2560832.232,369557.7609
1,768,2,1,5900,2012,4,95000,14,62,1,0,0,1,1,2561688.815,363782.2487
1,735,2,1,4440,2012,12,96500,14,62,1,0,0,1,1,2562585.75,363738.28
1,725,2,1,7320,2012,10,105500,14,62,1,0,0,0,1,2563026.757,365881.1129
1,704,2,1,4720,2012,5,122900,14,59,1,0,0,1,1,2565516.663,366512.932
2,2761,5,1.5,7254,2012,3,360000,14,90,1,1,1,0,1,2567514.557,368282.9843
1.5,2206,4,3,5265,2012,1,252000,14,101,1,0,2,1,1,2566307.454,369002.8321
2,2193,4,2,4800,2012,12,260000,14,122,1,1,0,0,1,2567916.564,366483.9028
2,1931,4,2.5,7296,2012,11,199500,14,112,1,0,0,0,1,2561203.553,373453.2839
1.5,1800,4,2,4500,2012,4,167000,14,123,0,0,1,0,1,2561662.065,372078.7252
2,1793,3,1.5,3870,2012,11,184000,14,77,1,0,2,0,1,2562757.125,369485.425
2,1785,2,3,2050,2012,5,218000,14,1,1,0,0,1,0,2562549.815,371455.0588
2,1768,2,2,2430,2012,6,195000,14,97,1,1,0,0,0,2567378.298,367821.3653
1.5,1766,3,2,11250,2012,4,172500,14,122,1,0,0,1,1,2562496.5,372507.6567
2,1726,3,1.5,7200,2012,1,220000,14,104,1,0,0,0,1,2566886.749,367450.3524
2,1673,4,1.5,3600,2012,11,175500,14,117,1,0,0,1,1,2565138.739,368059.6861
1.5,1656,3,2,4940,2012,5,175500,14,123,1,0,0,0,1,2560991.492,372293.4077
1.5,1636,4,2.5,3528,2012,9,105000,14,95,1,0,0,0,1,2563746.564,367651.7004
2,1627,3,2.5,3600,2012,3,250000,14,124,1,0,1,1,1,2566328.62,368220.1272
1.5,1610,4,2,5720,2012,10,149900,14,99,1,0,0,1,1,2560714.375,372956.89
1.5,1548,4,2,4290,2012,10,187800,14,118,1,0,0,1,1,2560976.52,370636.8517
2,1544,4,1,5265,2012,10,184000,14,99,1,0,0,1,0,2566482.936,368108.3208
1.5,1521,3,1.5,3150,2012,7,155000,14,94,1,0,0,1,1,2561426.688,371841.2514
2,1478,4,1,3293,2012,9,135000,14,101,1,0,0,0,0,2565960.803,368274.4895
1.5,1415,4,2,4110,2012,9,168000,14,105,1,0,0,0,1,2561186.774,370325.6384
1.5,1414,4,2,4500,2012,5,198000,14,93,1,0,0,1,1,2565453.908,369517.2948
1,1404,4,2,3296,2012,1,127500,14,106,1,1,0,0,1,2562001.709,371171.5699
1,1392,4,1.5,3660,2012,5,99000,14,92,1,1,0,0,1,2556027.145,365735.7506
1,1374,3,2,5198,2012,1,164500,14,112,1,1,0,1,1,2559536.234,368915.3958
2,1373,2,1.5,2702,2012,6,204900,14,99,1,0,1,1,0,2568603.153,367434.4617
1,1368,2,1,3600,2012,6,152000,14,94,1,1,0,0,1,2565180.875,367567.0174
1.5,1339,3,2,4020,2012,9,155000,14,113,1,0,0,1,1,2563260.591,368627.2271
1.5,1336,3,1.5,2860,2012,11,154900,14,121,1,0,0,1,1,2560988.857,371624.1742
1,1333,3,2,4560,2012,4,165000,14,102,1,1,0,1,1,2561962.992,366207.0223
1.5,1305,3,1.5,4050,2012,5,170000,14,96,1,0,0,1,1,2562034.135,373050.345
1,1298,3,1,3660,2012,1,82000,14,102,1,1,0,0,1,2554567.24,368040.6822
1,1290,3,1.5,6588,2012,7,128000,14,93,1,1,0,1,1,2564709.75,364558.1724
1,1276,4,2,5358,2012,7,154000,14,117,1,1,0,1,1,2559409.282,368911.2911
1.5,1247,3,2,3660,2012,4,117000,14,93,1,0,0,1,0,2564864.27,363585.03
1.5,1232,3,2,11220,2012,3,167000,14,127,1,0,0,0,1,2560564.787,364951.511
1,1196,2,1.5,3750,2012,10,107500,14,87,1,1,0,1,0,2565516.013,362903.0976
1,1187,3,1,3420,2012,4,121000,14,114,1,0,0,1,0,2559903.061,369654.7845
1.5,1163,3,1,3390,2012,2,150000,14,99,1,0,0,1,1,2560359.874,369842.3523
1,1158,3,1.5,3540,2012,5,94000,14,125,1,1,0,1,1,2565655.999,366713.6062
1.5,1139,2,1,4800,2012,10,126500,14,87,1,0,0,1,1,2563211.364,361454.4525
1,1136,4,1,6000,2012,1,150000,14,107,1,1,0,1,1,2565077.605,369884.0388
1,1122,3,1.5,6160,2012,10,101000,14,91,1,1,0,0,1,2553908.976,365314.7272
1,1117,3,1,3600,2012,12,70800,14,94,1,1,0,1,1,2556492.477,370285.0919
1.5,1090,2,1,6050,2012,12,190000,14,114,1,0,0,0,1,2565812.257,369598.6669
1,997,2,1,3660,2012,6,27500,14,101,1,1,0,0,1,2554891.24,367990.0222
1,951,2,1,10574,2012,5,121000,14,107,1,1,0,1,1,2565491.417,368191.19
1.5,934,2,1,2870,2012,4,134900,14,86,1,0,0,1,0,2566951.189,366265.5531
1.5,929,2,2,5900,2012,12,140000,14,90,1,0,0,1,1,2565452.25,366629.065
1,897,3,2,3600,2012,2,59000,14,102,1,1,0,0,1,2555855.95,368852.1927
1,850,1,1,3540,2012,10,112000,14,88,0,0,0,1,1,2565651.3,366568.5995
1,840,1,2,1875,2012,2,143500,14,102,1,0,0,0,0,2564241.535,371382.7916
1.5,1095,3,1,0,2012,11,150000,14,98,1,0,0,0,0,2563434.565,369215.5693
1,791,2,1,0,2012,4,22500,14,103,1,0,0,0,0,2556634.426,370438.7974
1,707,2,1,0,2012,8,126000,14,123,1,1,0,0,0,2559982.06,370696.1728
2,1769,4,2,5160,2012,12,150000,14,58,1,0,0,0,1,2566014.248,367238.0249
2,1256,4,1,2989,2012,10,50000,14,60,0,0,0,0,1,2561551.262,363968.9627
2,3265,7,3,4590,2012,7,232000,14,81,1,1,0,0,1,2561988.973,372711.327
2,2885,5,3.5,5760,2012,11,165000,14,123,1,0,0,0,1,2561369.173,372681.5456
1,1855,3,2,4440,2012,10,146000,15,6,1,1,1,1,1,2540575.739,392674.9831
1,1588,4,2,6397,2012,5,81200,15,15,1,1,0,1,1,2554494.478,392825.3166
2,1449,3,1.5,5806,2012,3,77000,15,12,1,0,1,1,1,2552411.012,389922.5715
2,1280,3,2,3600,2012,7,85000,15,1,1,0,0,0,0,2549709.549,394807.2901
2,1232,3,1.5,6089,2012,3,64000,15,1,1,0,0,0,1,2551006.062,397034.758
2,2714,6,2,5000,2012,8,20000,15,93,1,0,0,0,1,2542376.143,393773.1306
2,2712,4,2,6440,2012,6,60000,15,90,1,0,0,0,1,2540993.936,392762.6303
2,2652,4,2,3600,2012,6,25100,15,96,1,1,0,0,1,2551500.812,396697.9717
1.5,2189,3,2,4720,2012,12,32000,15,88,1,0,0,0,1,2544117.757,395640.5277
2,2022,4,2,4000,2012,3,28500,15,88,1,0,0,0,0,2550971.199,389239.4655
2,2658,6,2,4251,2012,10,7000,15,111,1,0,0,0,0,2554836.496,395430.5322
2,2464,6,2,5000,2012,5,26000,15,99,1,0,0,0,1,2548029.875,396923.14
2,2404,5,2,3840,2012,6,35000,15,113,1,0,0,0,0,2552698.568,393912.6796
2,2378,4,2,3600,2012,7,38000,15,129,1,0,0,0,1,2549735.499,390062.7573
2,1964,4,2,9975,2012,12,26200,15,122,1,0,0,0,1,2553764.843,390866.2421
1.5,1713,3,2,3150,2012,8,28800,15,102,1,0,0,0,0,2546172.003,397091.9226
1,2971,5,3,6700,2012,6,199000,15,85,1,1,1,1,1,2541702.693,394827.7206
1,2270,4,2,5289,2012,1,110000,15,93,1,1,1,0,1,2542048.507,393686.0103
1,2189,5,2,5950,2012,10,113000,15,91,1,1,1,0,1,2543685.708,394408.0467
1,1974,3,1.5,7500,2012,2,42000,15,92,1,1,1,0,1,2543443.918,394450.9587
1,1863,3,2,4920,2012,4,99000,15,95,1,1,1,1,1,2542045.625,394028.03
1,1655,4,2,5187,2012,3,99900,15,92,1,1,0,1,1,2541722.013,393411.5448
1,1553,4,1,4800,2012,3,58000,15,90,1,1,0,0,1,2541347.875,392351.81
1,1429,4,1,4720,2012,9,45000,15,93,1,1,0,1,1,2544120.921,395362.3816
1,1407,4,1,6157,2012,6,75000,15,91,1,1,0,0,1,2540880.243,395024.1445
1,2008,4,2,4853,2012,4,133000,15,2,1,0,0,1,1,2548837.12,389366.8976
2,2455,3,1,10800,2012,7,25000,15,107,0,0,0,0,0,2545120.495,388795.7025
1,1401,5,1,3840,2012,5,15000,15,118,1,1,0,1,0,2551872.636,395773.1776
1,1385,4,1,5922,2012,12,30000,15,106,1,1,0,1,1,2550560.279,395006.9959
1,1100,3,1,3840,2012,5,23500,15,122,1,1,0,0,0,2552204.41,395505.1151
